DMG9000 - SN:23100118
Date  hh:mm:ss,DMG - VLL ph 1-AVG,DMG - VLL ph 2-AVG,DMG - VLL ph 3-AVG,BRN01 I ph 1-AVG,BRN01 I ph 2-AVG,BRN01 I ph 3-AVG,BRN01 W TOT-AVG,BRN01 kWh+ SUM TOT,BRN02 I ph 1-AVG,BRN02 I ph 2-AVG,BRN02 I ph 3-AVG,BRN02 W TOT-AVG,BRN02 kWh+ SUM TOT,BRN03 I ph 1-AVG,BRN03 I ph 2-AVG,BRN03 I ph 3-AVG,BRN03 W TOT-AVG,BRN03 kWh+ SUM TOT,DMG - PF TOT-AVG,DMG - Cos ph 1-AVG,DMG - Cos ph 2-AVG,DMG - Cos ph 3-AVG,DMG - VLN%THD ph 1-AVG,DMG - VLN%THD ph 2-AVG,DMG - VLN%THD ph 3-AVG,DMG - VLL%THD ph 1-AVG,DMG - VLL%THD ph 2-AVG,DMG - VLL%THD ph 3-AVG,DMG - A%THD ph 1-AVG,DMG - A%THD ph 2-AVG,DMG - A%THD ph 3-AVG,DMG - VA TOT-AVG,DMG - VLN TOT-MIN,DMG - VLL TOT-MIN,
 2025/06/13  20:25:22,      401.51,      400.26,      400.60,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.40,       12.41,        6.41,        6.36,        6.52,        6.60,        6.60,        6.60,     3747.20,      231.87,      399.41,
 2025/06/13  20:30:23,      401.50,      400.28,      400.59,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.39,       12.41,        6.40,        6.36,        6.53,        6.60,        6.61,        6.60,     3747.17,      231.89,      399.46,
 2025/06/13  20:35:23,      401.52,      400.30,      400.60,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.41,       12.41,       12.42,        6.40,        6.36,        6.53,        6.60,        6.61,        6.61,     3747.42,      231.90,      399.42,
 2025/06/13  20:40:24,      401.53,      400.29,      400.62,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.40,       12.40,        6.40,        6.35,        6.53,        6.60,        6.59,        6.60,     3747.59,      231.99,      399.62,
 2025/06/13  20:45:24,      401.51,      400.29,      400.59,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.39,       12.41,       12.39,        6.39,        6.35,        6.51,        6.58,        6.59,        6.59,     3747.30,      231.91,      399.43,
 2025/06/13  20:50:25,      401.50,      400.27,      400.60,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8592,      0.8571,       12.39,       12.41,       12.41,        6.40,        6.35,        6.52,        6.59,        6.60,        6.59,     3747.24,      231.94,      399.44,
 2025/06/13  20:55:25,      401.50,      400.30,      400.61,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.41,       12.41,        6.40,        6.37,        6.53,        6.60,        6.61,        6.61,     3747.46,      231.75,      399.23,
 2025/06/13  21:00:26,      401.49,      400.28,      400.59,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.41,       12.41,        6.41,        6.35,        6.52,        6.60,        6.60,        6.59,     3747.16,      231.99,      399.57,
 2025/06/13  21:05:26,      401.54,      400.30,      400.61,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.39,       12.39,       12.41,        6.40,        6.36,        6.51,        6.60,        6.61,        6.59,     3747.60,      231.81,      399.26,
 2025/06/13  21:10:27,      401.50,      400.27,      400.61,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8571,       12.40,       12.40,       12.40,        6.41,        6.35,        6.52,        6.61,        6.60,        6.59,     3747.32,      231.93,      399.45,
 2025/06/13  21:15:27,      401.52,      400.27,      400.60,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.40,       12.41,        6.41,        6.34,        6.54,        6.60,        6.59,        6.61,     3747.28,      231.82,      399.31,
 2025/06/13  21:20:28,      401.51,      400.28,      400.59,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.41,       12.40,       12.39,        6.40,        6.36,        6.53,        6.60,        6.60,        6.61,     3747.28,      231.80,      399.28,
 2025/06/13  21:25:28,      401.51,      400.27,      400.60,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8592,      0.8571,       12.41,       12.39,       12.41,        6.40,        6.36,        6.53,        6.60,        6.60,        6.61,     3747.32,      231.97,      399.55,
 2025/06/13  21:30:29,      401.51,      400.30,      400.61,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.39,       12.41,       12.40,        6.41,        6.37,        6.52,        6.60,        6.61,        6.59,     3747.42,      231.86,      399.30,
 2025/06/13  21:35:29,      401.51,      400.26,      400.59,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8592,      0.8570,       12.41,       12.40,       12.40,        6.41,        6.36,        6.54,        6.60,        6.60,        6.61,     3747.16,      231.96,      399.56,
 2025/06/13  21:40:30,      401.53,      400.30,      400.61,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.41,       12.41,        6.41,        6.36,        6.52,        6.60,        6.61,        6.59,     3747.56,      231.95,      399.47,
 2025/06/13  21:45:30,      401.52,      400.24,      400.60,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8629,      0.8592,      0.8570,       12.41,       12.40,       12.40,        6.41,        6.35,        6.53,        6.60,        6.60,        6.60,     3747.18,      231.92,      399.47,
 2025/06/13  21:50:31,      401.50,      400.26,      400.60,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8592,      0.8571,       12.39,       12.40,       12.40,        6.40,        6.36,        6.52,        6.59,        6.60,        6.59,     3747.07,      231.90,      399.43,
 2025/06/13  21:55:31,      401.51,      400.28,      400.59,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.39,       12.41,        6.41,        6.35,        6.54,        6.60,        6.60,        6.61,     3747.27,      231.87,      399.34,
 2025/06/13  22:00:32,      401.52,      400.28,      400.60,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.41,       12.41,       12.39,        6.41,        6.35,        6.52,        6.61,        6.60,        6.60,     3747.36,      231.82,      399.28,
 2025/06/13  22:05:32,      401.51,      400.30,      400.61,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8571,       12.39,       12.40,       12.41,        6.41,        6.36,        6.52,        6.61,        6.60,        6.60,     3747.48,      231.82,      399.29,
 2025/06/13  22:10:33,      401.50,      400.27,      400.60,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.41,       12.40,        6.40,        6.37,        6.54,        6.60,        6.61,        6.61,     3747.20,      231.92,      399.49,
 2025/06/13  22:15:33,      401.49,      400.27,      400.60,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8592,      0.8571,       12.41,       12.41,       12.40,        6.40,        6.36,        6.52,        6.60,        6.61,        6.60,     3747.18,      232.01,      399.62,
 2025/06/13  22:20:34,      401.50,      400.27,      400.59,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.41,       12.40,        6.41,        6.35,        6.51,        6.60,        6.60,        6.59,     3747.14,      231.96,      399.49,
 2025/06/13  22:25:34,      401.52,      400.29,      400.61,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8571,       12.40,       12.40,       12.40,        6.40,        6.36,        6.53,        6.59,        6.60,        6.60,     3747.52,      231.91,      399.45,
 2025/06/13  22:30:35,      401.53,      400.28,      400.60,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.40,       12.39,        6.40,        6.36,        6.51,        6.60,        6.60,        6.59,     3747.48,      231.95,      399.47,
 2025/06/13  22:35:35,      401.51,      400.27,      400.58,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.41,       12.40,       12.41,        6.41,        6.37,        6.53,        6.61,        6.61,        6.61,     3747.21,      231.94,      399.45,
 2025/06/13  22:40:36,      401.48,      400.26,      400.59,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8571,       12.41,       12.40,       12.41,        6.40,        6.37,        6.53,        6.59,        6.61,        6.61,     3746.97,      231.75,      399.17,
 2025/06/13  22:45:36,      401.53,      400.28,      400.59,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.39,       12.40,        6.41,        6.37,        6.52,        6.61,        6.61,        6.60,     3747.33,      231.84,      399.33,
 2025/06/13  22:50:37,      401.51,      400.27,      400.62,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8571,       12.40,       12.41,       12.40,        6.41,        6.35,        6.53,        6.60,        6.60,        6.60,     3747.32,      231.83,      399.35,
 2025/06/13  22:55:37,      401.51,      400.29,      400.60,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.41,       12.40,        6.41,        6.35,        6.53,        6.60,        6.59,        6.60,     3747.38,      231.85,      399.34,
 2025/06/13  23:00:38,      401.51,      400.28,      400.62,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8571,       12.40,       12.40,       12.40,        6.40,        6.36,        6.52,        6.60,        6.60,        6.60,     3747.37,      231.96,      399.47,
 2025/06/13  23:05:38,      401.51,      400.27,      400.58,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.42,       12.41,       12.40,        6.41,        6.35,        6.53,        6.60,        6.60,        6.61,     3747.11,      231.81,      399.27,
 2025/06/13  23:10:39,      401.52,      400.29,      400.57,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.41,       12.41,       12.39,        6.41,        6.36,        6.53,        6.61,        6.60,        6.61,     3747.23,      231.98,      399.58,
 2025/06/13  23:15:39,      401.53,      400.28,      400.61,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.41,       12.41,        6.41,        6.36,        6.53,        6.60,        6.60,        6.60,     3747.55,      231.91,      399.47,
 2025/06/13  23:20:40,      401.50,      400.28,      400.59,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.39,       12.41,        6.40,        6.36,        6.53,        6.59,        6.61,        6.61,     3747.20,      231.85,      399.33,
 2025/06/13  23:25:40,      401.51,      400.30,      400.59,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8571,       12.42,       12.39,       12.39,        6.40,        6.35,        6.53,        6.59,        6.60,        6.60,     3747.41,      231.84,      399.29,
 2025/06/13  23:30:41,      401.51,      400.29,      400.58,      0.0000,      0.0000,      0.0000,        0.00,         2.7,      0.0000,      0.0000,      0.0000,        0.00,        16.9,      0.0000,      0.0000,      0.0000,        0.00,         4.8,      0.8532,      0.8628,      0.8593,      0.8570,       12.40,       12.40,       12.41,        6.41,        6.36,        6.52,        6.61,        6.60,        6.60,     3747.23,      231.92,      399.45,
